ValueAddedServiceID+BatchID;Activity_Description;ActivityOrder;StartTimeStamp;EndTimeStamp;BatchProductionStart;BatchProductionEnd;ProductionStepID;MachineID;ProductionStep_PerBatch_ID;NeedsToBeReported;IsReported
1663871574254;cleaning;2;2012-05-02 17:42:47.000;;2012-05-02 17:42:46.000;2012-05-02 17:45:32.000;8401806;2391;12256406;0;0
1663871574254;spray;3;2012-05-02 17:42:47.000;;2012-05-02 17:42:46.000;2012-05-02 17:45:32.000;8401807;2391;12256407;0;0
1663871574254;deep cleaning;4;2012-05-02 17:42:47.000;;2012-05-02 17:42:46.000;2012-05-02 17:45:32.000;8401808;2391;12256408;0;0
1663871574254;protection layer;5;2012-05-02 17:42:47.000;;2012-05-02 17:42:46.000;2012-05-02 17:45:32.000;8401809;2391;12256409;0;0
1663871574254;thick protection layer;6;2012-05-02 17:42:47.000;;2012-05-02 17:42:46.000;2012-05-02 17:45:32.000;8401810;2391;12256410;0;0
1663871574254;kiln;7;2012-05-02 17:42:47.000;;2012-05-02 17:42:46.000;2012-05-02 17:45:32.000;8401811;2391;12256411;0;0
1663871574254;end batching ;8;2012-05-02 17:42:47.000;2012-05-02 17:45:32.000;2012-05-02 17:42:46.000;2012-05-02 17:45:32.000;8401812;2391;12256412;1;1
1663871574260;OrderCreation;-1;28.04.2012 15:03;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574260;Start production step;0;28.04.2012 15:03;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574260;start batching;1;2012-05-02 17:44:56.000;2012-05-02 17:44:56.000;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401805;2391;12256455;1;1
1663871574260;cleaning;2;2012-05-02 17:44:56.000;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401806;2391;12256456;0;0
1663871574260;spray;3;2012-05-02 17:44:56.000;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401807;2391;12256457;0;0
1663871574260;deep cleaning;4;2012-05-02 17:44:56.000;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401808;2391;12256458;0;0
1663871574260;protection layer;5;2012-05-02 17:44:56.000;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401809;2391;12256459;0;0
1663871574260;thick protection layer;6;2012-05-02 17:44:56.000;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401810;2391;12256460;0;0
1663871574260;kiln;7;2012-05-02 17:44:56.000;;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401811;2391;12256461;0;0
1663871574260;end batching ;8;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;2012-05-02 17:44:56.000;2012-05-02 17:45:32.000;8401812;2391;12256462;1;1
1663871574374;OrderCreation;-1;28.04.2012 15:03;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574374;Start production step;0;28.04.2012 15:03;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574374;start batching;1;2012-05-02 18:41:15.000;2012-05-02 18:41:16.000;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401805;2391;12257118;1;1
1663871574374;cleaning;2;2012-05-02 18:41:16.000;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401806;2391;12257119;0;0
1663871574374;spray;3;2012-05-02 18:41:16.000;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401807;2391;12257120;0;0
1663871574374;deep cleaning;4;2012-05-02 18:41:16.000;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401808;2391;12257121;0;0
1663871574374;protection layer;5;2012-05-02 18:41:16.000;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401809;2391;12257122;0;0
1663871574374;thick protection layer;6;2012-05-02 18:41:16.000;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401810;2391;12257123;0;0
1663871574374;kiln;7;2012-05-02 18:41:16.000;;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401811;2391;12257124;0;0
1663871574374;end batching ;8;2012-05-02 18:41:16.000;2012-05-02 18:42:32.000;2012-05-02 18:41:15.000;2012-05-02 18:42:32.000;8401812;2391;12257125;1;1
1663871574376;OrderCreation;-1;28.04.2012 15:03;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574376;Start production step;0;28.04.2012 15:03;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574376;start batching;1;2012-05-02 18:41:43.000;2012-05-02 18:41:43.000;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401805;2391;12257133;1;1
1663871574376;cleaning;2;2012-05-02 18:41:43.000;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401806;2391;12257134;0;0
1663871574376;spray;3;2012-05-02 18:41:43.000;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401807;2391;12257135;0;0
1663871574376;deep cleaning;4;2012-05-02 18:41:43.000;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401808;2391;12257136;0;0
1663871574376;protection layer;5;2012-05-02 18:41:43.000;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401809;2391;12257137;0;0
1663871574376;thick protection layer;6;2012-05-02 18:41:43.000;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401810;2391;12257138;0;0
1663871574376;kiln;7;2012-05-02 18:41:43.000;;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401811;2391;12257139;0;0
1663871574376;end batching ;8;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;2012-05-02 18:41:43.000;2012-05-02 18:42:32.000;8401812;2391;12257140;1;1
1663871574377;OrderCreation;-1;28.04.2012 15:03;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574377;Start production step;0;28.04.2012 15:03;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;#WERT!;#WERT!;#WERT!;;0
1663871574377;start batching;1;2012-05-02 18:42:17.000;2012-05-02 18:42:17.000;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401805;2391;12257141;1;1
1663871574377;cleaning;2;2012-05-02 18:42:17.000;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401806;2391;12257142;0;0
1663871574377;spray;3;2012-05-02 18:42:17.000;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401807;2391;12257143;0;0
1663871574377;deep cleaning;4;2012-05-02 18:42:17.000;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401808;2391;12257144;0;0
1663871574377;protection layer;5;2012-05-02 18:42:17.000;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401809;2391;12257145;0;0
1663871574377;thick protection layer;6;2012-05-02 18:42:17.000;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401810;2391;12257146;0;0
1663871574377;kiln;7;2012-05-02 18:42:17.000;;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401811;2391;12257147;0;0
1663871574377;end batching ;8;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;2012-05-02 18:42:17.000;2012-05-02 18:42:32.000;8401812;2391;12257148;1;1
1663871579243;OrderCreation;-1;26.04.2012 11:36;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;#WERT!;#WERT!;#WERT!;;0
1663871579243;Start production step;0;26.04.2012 11:37;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;#WERT!;#WERT!;#WERT!;;0
1663871579243;start batching;1;2012-05-05 03:58:49.000;2012-05-05 04:07:41.000;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396510;2391;12294863;1;1
1663871579243;cleaning;2;2012-05-05 04:07:41.000;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396511;2391;12294864;0;0
1663871579243;spray;3;2012-05-05 04:07:41.000;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396512;2391;12294865;0;0
1663871579243;deep cleaning;4;2012-05-05 04:07:41.000;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396513;2391;12294866;0;0
1663871579243;protection layer;5;2012-05-05 04:07:41.000;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396514;2391;12294867;0;0
1663871579243;thick protection layer;6;2012-05-05 04:07:41.000;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396515;2391;12294868;0;0
1663871579243;kiln;7;2012-05-05 04:07:41.000;;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396516;2391;12294869;0;0
1663871579243;end batching ;8;2012-05-05 04:07:41.000;2012-05-05 08:06:06.000;2012-05-05 03:58:49.000;2012-05-05 08:06:06.000;8396517;2391;12294870;1;1
1663871579244;OrderCreation;-1;26.04.2012 11:36;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;#WERT!;#WERT!;#WERT!;;0
1663871579244;Start production step;0;26.04.2012 11:37;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;#WERT!;#WERT!;#WERT!;;0
1663871579244;start batching;1;2012-05-05 03:58:50.000;2012-05-05 04:02:01.000;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396510;2391;12218360;1;1
1663871579244;cleaning;2;2012-05-05 04:02:01.000;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396511;2391;12218361;0;0
1663871579244;spray;3;2012-05-05 04:02:01.000;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396512;2391;12218362;0;0
1663871579244;deep cleaning;4;2012-05-05 04:02:01.000;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396513;2391;12218363;0;0
1663871579244;protection layer;5;2012-05-05 04:02:01.000;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396514;2391;12218364;0;0
1663871579244;thick protection layer;6;2012-05-05 04:02:01.000;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396515;2391;12218365;0;0
1663871579244;kiln;7;2012-05-05 04:02:01.000;;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396516;2391;12218366;0;0
1663871579244;end batching ;8;2012-05-05 04:02:01.000;2012-05-05 08:00:11.000;2012-05-05 03:58:50.000;2012-05-05 08:00:11.000;8396517;2391;12218367;1;1
1663871579249;OrderCreation;-1;26.04.2012 11:36;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;#WERT!;#WERT!;#WERT!;;0
1663871579249;Start production step;0;26.04.2012 11:37;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;#WERT!;#WERT!;#WERT!;;0
1663871579249;start batching;1;2012-05-05 04:04:39.000;2012-05-05 04:13:08.000;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396510;2391;12294895;1;1
1663871579249;cleaning;2;2012-05-05 04:13:08.000;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396511;2391;12294896;0;0
1663871579249;spray;3;2012-05-05 04:13:08.000;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396512;2391;12294897;0;0
1663871579249;deep cleaning;4;2012-05-05 04:13:08.000;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396513;2391;12294898;0;0
1663871579249;protection layer;5;2012-05-05 04:13:08.000;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396514;2391;12294899;0;0
1663871579249;thick protection layer;6;2012-05-05 04:13:08.000;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396515;2391;12294900;0;0
1663871579249;kiln;7;2012-05-05 04:13:08.000;;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396516;2391;12294901;0;0
1663871579249;end batching ;8;2012-05-05 04:13:08.000;2012-05-05 08:13:35.000;2012-05-05 04:04:39.000;2012-05-05 08:13:35.000;8396517;2391;12294902;1;1
1663871579253;OrderCreation;-1;26.04.2012 11:36;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;#WERT!;#WERT!;#WERT!;;0
1663871579253;Start production step;0;26.04.2012 11:37;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;#WERT!;#WERT!;#WERT!;;0
1663871579253;start batching;1;2012-05-05 04:09:48.000;2012-05-05 04:20:43.000;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396510;2391;12294922;1;1
1663871579253;cleaning;2;2012-05-05 04:20:43.000;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396511;2391;12294923;0;0
1663871579253;spray;3;2012-05-05 04:20:43.000;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396512;2391;12294924;0;0
1663871579253;deep cleaning;4;2012-05-05 04:20:43.000;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396513;2391;12294925;0;0
1663871579253;protection layer;5;2012-05-05 04:20:43.000;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396514;2391;12294926;0;0
1663871579253;thick protection layer;6;2012-05-05 04:20:43.000;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396515;2391;12294927;0;0
1663871579253;kiln;7;2012-05-05 04:20:43.000;;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396516;2391;12294928;0;0
1663871579253;end batching ;8;2012-05-05 04:20:43.000;2012-05-05 08:18:57.000;2012-05-05 04:09:48.000;2012-05-05 08:18:57.000;8396517;2391;12294929;1;1
1664591579221;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 03:43:56.000;;#WERT!;#WERT!;#WERT!;;0
1664591579221;Start production step;0;26.04.2012 14:51;;2012-05-05 03:43:56.000;;#WERT!;#WERT!;#WERT!;;0
1664591579221;start batching;1;2012-05-05 03:43:56.000;2012-05-05 14:19:21.000;2012-05-05 03:43:56.000;;8396931;2396;12219128;1;1
1664591579221;cleaning;2;2012-05-05 14:19:21.000;;2012-05-05 03:43:56.000;;8396932;2396;12219129;0;0
1664591579221;raw spray;3;2012-05-05 14:19:21.000;;2012-05-05 03:43:56.000;;8396933;2396;12219130;0;0
1664591579221;fine spray;4;2012-05-05 14:19:21.000;;2012-05-05 03:43:56.000;;8396934;2396;12219131;0;0
1664591579221;end batching ;5;2012-05-05 14:19:21.000;2012-05-05 14:19:21.000;2012-05-05 03:43:56.000;;8396935;2396;12219132;1;1
1664591579222;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 03:43:56.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579222;Start production step;0;26.04.2012 14:51;;2012-05-05 03:43:56.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579222;start batching;1;2012-05-05 03:43:56.000;2012-05-05 03:43:57.000;2012-05-05 03:43:56.000;2012-05-05 03:46:40.000;8396931;2396;12294717;1;1
1664591579222;cleaning;2;2012-05-05 03:43:57.000;;2012-05-05 03:43:56.000;2012-05-05 03:46:40.000;8396932;2396;12294718;0;0
1664591579222;raw spray;3;2012-05-05 03:43:57.000;;2012-05-05 03:43:56.000;2012-05-05 03:46:40.000;8396933;2396;12294719;0;0
1664591579222;fine spray;4;2012-05-05 03:43:57.000;;2012-05-05 03:43:56.000;2012-05-05 03:46:40.000;8396934;2396;12294720;0;0
1664591579222;end batching ;5;2012-05-05 03:43:57.000;2012-05-05 03:46:40.000;2012-05-05 03:43:56.000;2012-05-05 03:46:40.000;8396935;2396;12294721;1;1
1664591579224;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579224;Start production step;0;26.04.2012 14:51;;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579224;start batching;1;2012-05-05 03:44:20.000;2012-05-05 03:44:20.000;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;8396931;2396;12294728;1;1
1664591579224;cleaning;2;2012-05-05 03:44:20.000;;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;8396932;2396;12294729;0;0
1664591579224;raw spray;3;2012-05-05 03:44:20.000;;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;8396933;2396;12294730;0;0
1664591579224;fine spray;4;2012-05-05 03:44:20.000;;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;8396934;2396;12294731;0;0
1664591579224;end batching ;5;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;2012-05-05 03:44:20.000;2012-05-05 03:46:40.000;8396935;2396;12294732;1;1
1664591579225;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 03:44:44.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579225;Start production step;0;26.04.2012 14:51;;2012-05-05 03:44:44.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579225;start batching;1;2012-05-05 03:44:44.000;2012-05-05 03:44:45.000;2012-05-05 03:44:44.000;2012-05-05 03:46:40.000;8396931;2396;12294733;1;1
1664591579225;cleaning;2;2012-05-05 03:44:45.000;;2012-05-05 03:44:44.000;2012-05-05 03:46:40.000;8396932;2396;12294734;0;0
1664591579225;raw spray;3;2012-05-05 03:44:45.000;;2012-05-05 03:44:44.000;2012-05-05 03:46:40.000;8396933;2396;12294735;0;0
1664591579225;fine spray;4;2012-05-05 03:44:45.000;;2012-05-05 03:44:44.000;2012-05-05 03:46:40.000;8396934;2396;12294736;0;0
1664591579225;end batching ;5;2012-05-05 03:44:45.000;2012-05-05 03:46:40.000;2012-05-05 03:44:44.000;2012-05-05 03:46:40.000;8396935;2396;12294737;1;1
1664591579226;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 03:45:10.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579226;Start production step;0;26.04.2012 14:51;;2012-05-05 03:45:10.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579226;start batching;1;2012-05-05 03:45:10.000;2012-05-05 03:45:11.000;2012-05-05 03:45:10.000;2012-05-05 03:46:40.000;8396931;2396;12294738;1;1
1664591579226;cleaning;2;2012-05-05 03:45:11.000;;2012-05-05 03:45:10.000;2012-05-05 03:46:40.000;8396932;2396;12294739;0;0
1664591579226;raw spray;3;2012-05-05 03:45:11.000;;2012-05-05 03:45:10.000;2012-05-05 03:46:40.000;8396933;2396;12294740;0;0
1664591579226;fine spray;4;2012-05-05 03:45:11.000;;2012-05-05 03:45:10.000;2012-05-05 03:46:40.000;8396934;2396;12294741;0;0
1664591579226;end batching ;5;2012-05-05 03:45:11.000;2012-05-05 03:46:40.000;2012-05-05 03:45:10.000;2012-05-05 03:46:40.000;8396935;2396;12294742;1;1
1664591579227;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579227;Start production step;0;26.04.2012 14:51;;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579227;start batching;1;2012-05-05 03:45:37.000;2012-05-05 03:45:37.000;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;8396931;2396;12294743;1;1
1664591579227;cleaning;2;2012-05-05 03:45:37.000;;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;8396932;2396;12294744;0;0
1664591579227;raw spray;3;2012-05-05 03:45:37.000;;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;8396933;2396;12294745;0;0
1664591579227;fine spray;4;2012-05-05 03:45:37.000;;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;8396934;2396;12294746;0;0
1664591579227;end batching ;5;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;2012-05-05 03:45:37.000;2012-05-05 03:46:40.000;8396935;2396;12294747;1;1
1664591579228;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579228;Start production step;0;26.04.2012 14:51;;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;#WERT!;#WERT!;#WERT!;;0
1664591579228;start batching;1;2012-05-05 03:46:05.000;2012-05-05 03:46:05.000;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;8396931;2396;12294748;1;1
1664591579228;cleaning;2;2012-05-05 03:46:05.000;;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;8396932;2396;12294749;0;0
1664591579228;raw spray;3;2012-05-05 03:46:05.000;;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;8396933;2396;12294750;0;0
1664591579228;fine spray;4;2012-05-05 03:46:05.000;;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;8396934;2396;12294751;0;0
1664591579228;end batching ;5;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;2012-05-05 03:46:05.000;2012-05-05 03:46:40.000;8396935;2396;12294752;1;1
1664591579551;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 07:58:09.000;2012-05-05 07:59:24.000;#WERT!;#WERT!;#WERT!;;0
1664591579551;Start production step;0;26.04.2012 14:51;;2012-05-05 07:58:09.000;2012-05-05 07:59:24.000;#WERT!;#WERT!;#WERT!;;0
1664591579551;start batching;1;2012-05-05 07:58:09.000;2012-05-05 07:58:10.000;2012-05-05 07:58:09.000;2012-05-05 07:59:24.000;8396931;2396;12297289;1;1
1664591579551;cleaning;2;2012-05-05 07:58:10.000;;2012-05-05 07:58:09.000;2012-05-05 07:59:24.000;8396932;2396;12297290;0;0
1664591579551;raw spray;3;2012-05-05 07:58:10.000;;2012-05-05 07:58:09.000;2012-05-05 07:59:24.000;8396933;2396;12297291;0;0
1664591579551;fine spray;4;2012-05-05 07:58:10.000;;2012-05-05 07:58:09.000;2012-05-05 07:59:24.000;8396934;2396;12297292;0;0
1664591579551;end batching ;5;2012-05-05 07:58:10.000;2012-05-05 07:59:24.000;2012-05-05 07:58:09.000;2012-05-05 07:59:24.000;8396935;2396;12297293;1;1
1664591579552;OrderCreation;-1;26.04.2012 14:51;;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;#WERT!;#WERT!;#WERT!;;0
1664591579552;Start production step;0;26.04.2012 14:51;;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;#WERT!;#WERT!;#WERT!;;0
1664591579552;start batching;1;2012-05-05 07:58:35.000;2012-05-05 07:58:35.000;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;8396931;2396;12297294;1;1
1664591579552;cleaning;2;2012-05-05 07:58:35.000;;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;8396932;2396;12297295;0;0
1664591579552;raw spray;3;2012-05-05 07:58:35.000;;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;8396933;2396;12297296;0;0
1664591579552;fine spray;4;2012-05-05 07:58:35.000;;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;8396934;2396;12297297;0;0
1664591579552;end batching ;5;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;2012-05-05 07:58:35.000;2012-05-05 07:59:24.000;8396935;2396;12297298;1;1
1665461583712;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:47:00.000;2012-05-08 10:50:31.000;#WERT!;#WERT!;#WERT!;;0
1665461583712;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:47:00.000;2012-05-08 10:50:31.000;#WERT!;#WERT!;#WERT!;;0
1665461583712;start batching;10;2012-05-08 10:47:00.000;2012-05-08 10:47:01.000;2012-05-08 10:47:00.000;2012-05-08 10:50:31.000;8403887;2395;12326990;1;1
1665461583712;protection layer;11;2012-05-08 10:47:01.000;;2012-05-08 10:47:00.000;2012-05-08 10:50:31.000;8403888;2395;12326991;0;0
1665461583712;thick protection layer;12;2012-05-08 10:47:01.000;;2012-05-08 10:47:00.000;2012-05-08 10:50:31.000;8403889;2395;12326992;0;0
1665461583712;kiln;13;2012-05-08 10:47:01.000;;2012-05-08 10:47:00.000;2012-05-08 10:50:31.000;8403890;2395;12326993;0;0
1665461583712;end batching ;14;2012-05-08 10:47:01.000;2012-05-08 10:50:31.000;2012-05-08 10:47:00.000;2012-05-08 10:50:31.000;8403891;2395;12326994;1;1
1665461583714;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;#WERT!;#WERT!;#WERT!;;0
1665461583714;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;#WERT!;#WERT!;#WERT!;;0
1665461583714;start batching;10;2012-05-08 10:47:15.000;2012-05-08 10:47:15.000;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;8403887;2395;12327002;1;1
1665461583714;protection layer;11;2012-05-08 10:47:15.000;;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;8403888;2395;12327003;0;0
1665461583714;thick protection layer;12;2012-05-08 10:47:15.000;;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;8403889;2395;12327004;0;0
1665461583714;kiln;13;2012-05-08 10:47:15.000;;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;8403890;2395;12327005;0;0
1665461583714;end batching ;14;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;2012-05-08 10:47:15.000;2012-05-08 10:50:31.000;8403891;2395;12327006;1;1
1665461583715;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:47:29.000;2012-05-08 10:50:31.000;#WERT!;#WERT!;#WERT!;;0
1665461583715;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:47:29.000;2012-05-08 10:50:31.000;#WERT!;#WERT!;#WERT!;;0
1665461583715;start batching;10;2012-05-08 10:47:29.000;2012-05-08 10:47:30.000;2012-05-08 10:47:29.000;2012-05-08 10:50:31.000;8403887;2395;12327007;1;1
1665461583715;protection layer;11;2012-05-08 10:47:30.000;;2012-05-08 10:47:29.000;2012-05-08 10:50:31.000;8403888;2395;12327008;0;0
1665461583715;thick protection layer;12;2012-05-08 10:47:30.000;;2012-05-08 10:47:29.000;2012-05-08 10:50:31.000;8403889;2395;12327009;0;0
1665461583715;kiln;13;2012-05-08 10:47:30.000;;2012-05-08 10:47:29.000;2012-05-08 10:50:31.000;8403890;2395;12327010;0;0
1665461583715;end batching ;14;2012-05-08 10:47:30.000;2012-05-08 10:50:31.000;2012-05-08 10:47:29.000;2012-05-08 10:50:31.000;8403891;2395;12327011;1;1
1665461583716;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:47:43.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583716;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:47:43.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583716;start batching;10;2012-05-08 10:47:43.000;2012-05-08 10:47:44.000;2012-05-08 10:47:43.000;2012-05-08 12:26:10.000;8403887;2395;12327012;1;1
1665461583716;protection layer;11;2012-05-08 10:47:44.000;;2012-05-08 10:47:43.000;2012-05-08 12:26:10.000;8403888;2395;12327013;0;0
1665461583716;thick protection layer;12;2012-05-08 10:47:44.000;;2012-05-08 10:47:43.000;2012-05-08 12:26:10.000;8403889;2395;12327014;0;0
1665461583716;kiln;13;2012-05-08 10:47:44.000;;2012-05-08 10:47:43.000;2012-05-08 12:26:10.000;8403890;2395;12327015;0;0
1665461583716;end batching ;14;2012-05-08 10:47:44.000;2012-05-08 12:26:10.000;2012-05-08 10:47:43.000;2012-05-08 12:26:10.000;8403891;2395;12327016;1;1
